,url,isOrganizational,isBot,isTroll,gender
kudurakp,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kudurakp&entry.1108662262=28339&usp=pp_url
",No,No,Yes,Not sure
kadirozgen38,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kadirozgen38&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
satijashweta,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SatijaShweta&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
semihyeteer,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/semihyeteer&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
seldaakgun36,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/seldaakgun36&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
bilaleshu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Bilaleshu&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
oflusamet611,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/oflusamet611&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
kocakvahit,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/KocakVahit&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
birgl17124042,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Birgl17124042&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
bilgin21604923,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Bilgin21604923&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
qara118,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/qara118&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
oktemayhan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/oktemayhan&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mintchocolatemx,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mintchocolatemx&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
nmmachiavelli,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/NMmachiavelli&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mehmet07454846,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Mehmet07454846&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mogollar32,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mogollar32&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
caglar_ozyurt,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/caglar_ozyurt&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
kenandemir_en,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kenandemir_en&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
guraytturkoglu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/guraytturkoglu&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
haf_zhan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/haf_zhan&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
aytaasl07787580,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/AytaAsl07787580&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
halukkunuk1970,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Halukkunuk1970&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
han34nesli,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/han34nesli&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
sreyya25999913,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Sreyya25999913&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
nasreenakhan006,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/NasreenaKhan006&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
nurtencam2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Nurtencam2&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
imamgibiimam,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/imamgibiimam&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
merabalare,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/merabalare&entry.1108662262=28339&usp=pp_url
",No,Not sure,Not sure,Not sure
wineteamo,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/wineteamo&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
bgurkanyilmaz,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BGurkanYilmaz&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
ibrahim85795685,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ibrahim85795685&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
ghcresearch_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/GHCResearch_&entry.1108662262=28339&usp=pp_url
",Yes,No,No,Not sure
maaviis61,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/maaviis61&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
yusufak63712920,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/YusufAk63712920&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
bek_mirzo23,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bek_mirzo23&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
bilobi4,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bilobi4&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
_savunan_adam_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/_Savunan_Adam_&entry.1108662262=28339&usp=pp_url
",Yes,No,No,Not sure
pinaraslan4558,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Pinaraslan4558&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
baris01451930,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Baris01451930&entry.1108662262=28339&usp=pp_url
",No,Yes,No,Not sure
birkan_koku1,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/birkan_koku1&entry.1108662262=28339&usp=pp_url
",No,Not sure,Not sure,Male
nazenligne,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nazenligne&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
lifegs,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/lifeGS&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
salapur39,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/salapur39&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
ruzgaroldum,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ruzgaroldum&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
nurdiyoloji,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nurdiyoloji&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
nabiyonyevrum,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/nabiyonyevrum&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
matlda_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/matlda_&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
burakerbaychp,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/burakerbaychp&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
brahimg77016159,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/brahimg77016159&entry.1108662262=28339&usp=pp_url
",No,No,Yes,Male
yunusay20755478,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/YunusAy20755478&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
_sydneycarton_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/_SydneyCarton_&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
canpixlr,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/canpixlr&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
suathayri8,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SuatHayri8&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
hilcoban,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hilcoban&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
turguttunc34,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/TurgutTunc34&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
arifayd89909179,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ArifAyd89909179&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
twitsildiren,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/twitsildiren&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
aydsunal,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/aydsunal&entry.1108662262=28339&usp=pp_url
",No,No,Yes,Not sure
matematikxxx,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/matematikxxx&entry.1108662262=28339&usp=pp_url
",No,Yes,No,Not sure
turk_texas,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/turk_texas&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mahmutsarsoy2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MahmutSarsoy2&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
seyyah2011,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/seyyah2011&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
yalan__zaman,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/YALAN__ZAMAN&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
sencerbeyyyy,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Sencerbeyyyy&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
difuruz,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/difuruz&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
gulaktasss,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gulaktasss&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
emre_caliskann,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Emre_Caliskann&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
holydejun,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/holydejun&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
delidemir33,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/delidemir33&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
birdostunuzumm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Birdostunuzumm&entry.1108662262=28339&usp=pp_url
",No,Not sure,Not sure,Female
gmalazgirt,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/GMalazgirt&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
oguzksalici,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/oguzksalici&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
rd3622,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/rd3622&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
sensoyle_1,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/sensoyle_1&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mcanoz45,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mcanoz45&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
yorumsuzadam87,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Yorumsuzadam87&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
biologselim,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BIOLOGSELIM&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
sunayildizoglu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SunaYildizoglu&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
mhakankocak,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mhakankocak&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mariojardell,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mariojardell&entry.1108662262=28339&usp=pp_url
",No,Not sure,Not sure,Not sure
vesimbaran2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/VESiMBARAN2&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
farukhalit2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/FarukHalit2&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
mustafaarst,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MustafaArst&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
harlunoshi,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Harlunoshi&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
ayseozdogan06,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Ayseozdogan06&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
cakan0_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/cakan0_&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
gokcenn7,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gokcenn7&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
sevdaac72373936,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Sevdaac72373936&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
ua_mehmety_gs,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/uA_MehmetY_Gs&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
semoswebster,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/semoswebster&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
cagdasadim,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Cagdasadim&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
aysima_53,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Aysima_53&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
avutulan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/avutulan&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
bullsbears2016,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BULLSBEARS2016&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
zifirielif,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ZifiriElif&entry.1108662262=28339&usp=pp_url
",No,Yes,No,Not sure
scorpiehoez,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SCORPIEHOEZ&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
hseynugur,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hseynugur&entry.1108662262=28339&usp=pp_url
",No,No,No,Male
semihdedeolu89,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SemihDedeolu89&entry.1108662262=28339&usp=pp_url
",No,Yes,No,Male
berkeduranovic,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/berkeduranovic&entry.1108662262=28339&usp=pp_url
",No,No,Yes,Male
ayea98437004,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Ayea98437004&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
mvnez,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mvnez&entry.1108662262=28339&usp=pp_url
",No,No,No,Female
akavutoglu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/akavutoglu&entry.1108662262=28339&usp=pp_url
",No,No,No,Not sure
f_sakarya,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/f_sakarya&entry.1108662262=28339&usp=pp_url
",No,No,Yes,Male
